path,species,label,label_name
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064306.jpg,chanos chanos,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191004_064211.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_051927.jpg,chanos chanos,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191111_053238.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_055227_4.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060732_1.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055041_2.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060718.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191114_063942_3.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_055622_1.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_060919.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_054500_2.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_061338.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_055326.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191005_072530.jpg,chanos chanos,2,Not Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_062318_2.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060920_3.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_062510_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191004_065012.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191016_071740.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191003_064025.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055112_8.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061819_1.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191113_053445_3.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061244_3.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_055518.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_062015_6.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053738.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063704.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053921_2.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191017_063637.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191017_071930.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_060821.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191113_053657.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064923.jpg,chanos chanos,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060949_5.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073735.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063408.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_060000_2.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055118_2.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055253.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060256.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_063514.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191016_071404.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191019_060008.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_062208_2.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072355_5.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191015_065705.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072623.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063045.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_064233_2.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054800_1.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191002_063714.jpg,chanos chanos,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055522_5.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055848_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191014_071846.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_060125.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072121.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053952_2.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_073144_1.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055610_3.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_073144_4.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061437_2.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080200_5.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_053709.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191017_065436.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191019_060507.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191014_070635.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063930.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191005_070827.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191115_053304.jpg,chanos chanos,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20190930_070459.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055644_2.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061441_1.jpg,nibea albiflora,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055454.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191114_063816.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072227_4.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191014_072449.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_053838.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055726.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191002_063835.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055439.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20190930_072229.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060859_3.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191002_063210.jpg,chanos chanos,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055235_7.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060233.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055522_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191019_055210.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191018_060949.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_065053.jpg,chanos chanos,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060913_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055217.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063332_3.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191001_063525.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_063747_2.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063040.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_073032.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080728.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191001_062901.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064720.jpg,chanos chanos,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055258.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191016_065422.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_054812.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191014_071941.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191113_061136_1.jpg,nibea albiflora,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191014_072614.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_05504_31.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_061359.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063155_3.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_062926.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_081642.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191111_052113.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191113_054226_1.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073904_6.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055059_10.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055923.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053858_2.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_063751_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191113_062117.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191114_053911.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080228_2.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191113_053738.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191113_062241_2.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191016_062520.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191113_054020.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_074946_2.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054445.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054950.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060010_4.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_062045.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055620_9.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_060356_1.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060155.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_055314.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080845.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191014_071149.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191016_063306.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061255_2.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055753.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055917_5.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054804.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063422_4.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191002_064219.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054608.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054557.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_055046_2.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060206.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191003_063831.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_054703.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191017_062750.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055235_10.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191019_062152.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191018_060416.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_064114.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055202.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_062213.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_073116_1.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072542.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_063832_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_061504_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_055042_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055336.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_055919.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191114_054118.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060912_5.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_061329.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20190930_070402.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060732_7.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053201.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191017_070055.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191017_070222.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191005_071119.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_062344.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191005_071854.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053414_2.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191004_064412.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_055126_3.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191005_072042.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072355_2.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191113_060651_2.jpg,nibea albiflora,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191015_064616.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054712_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055507_1.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055721.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060912_7.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191015_071620.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_064326.jpg,chanos chanos,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063053.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054334_3.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191001_064632.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055549_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053153.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191005_071958.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_055212_3.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191017_072055.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191001_063050.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_061643.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_061503.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191016_070710.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_061618.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_055002.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_075924_4.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_062249_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060620.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191015_064736.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191017_062427.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054712_2.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054120.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_055749.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191015_071556.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073749.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080239_3.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191016_065125.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_062947.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_074133.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191017_071747.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064157.jpg,chanos chanos,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191002_063040.jpg,chanos chanos,1,Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061819_3.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055230.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20190930_071759.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191113_054245.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055445_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_062139_2.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_062505.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191019_063924.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_062149.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053826.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060920_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_074958_3.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060407_2.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_060959.jpg,nibea albiflora,1,Fresh
